hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",1998,2,117.85,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",1998,3,117.38,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",1998,4,120.09,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",1999,1,118.85,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",1999,2,122.49,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",1999,3,123.23,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",1999,4,122.64,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2000,1,121.63,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2000,2,123.41,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2000,3,125.36,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2000,4,124.64,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2001,1,127.57,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2001,2,128.31,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2001,3,128.21,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2001,4,129.96,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2002,1,130.53,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2002,2,131.05,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2002,3,131.83,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2002,4,133.68,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2003,1,134.13,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2003,2,135.06,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2003,3,136.21,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2003,4,136.26,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2004,1,137.88,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2004,2,136.04,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2004,3,138.29,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2004,4,139.70,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2005,1,138.04,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2005,2,139.04,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2005,3,139.48,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2005,4,142.75,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2006,1,141.49,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2006,2,143.77,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2006,3,144.85,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2006,4,143.50,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2007,1,145.92,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2007,2,148.46,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2007,3,148.69,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2007,4,151.22,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2008,1,151.96,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2008,2,151.09,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2008,3,149.53,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2008,4,151.22,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2009,1,153.30,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2009,2,152.82,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2009,3,153.64,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2009,4,151.22,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2010,1,152.28,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2010,2,152.94,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2010,3,155.14,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2010,4,155.74,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2011,1,153.13,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2011,2,150.24,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2011,3,153.82,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2011,4,153.89,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2012,1,155.82,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2012,2,155.15,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2012,3,155.88,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2012,4,156.62,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2013,1,158.05,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2013,2,159.86,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2013,3,160.46,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2013,4,163.10,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2014,1,160.83,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2014,2,162.33,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2014,3,164.71,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2014,4,169.94,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2015,1,168.58,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2015,2,169.71,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2015,3,175.82,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2015,4,175.01,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2016,1,178.23,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2016,2,181.45,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2016,3,184.93,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2016,4,183.97,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2017,1,186.37,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2017,2,190.02,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2017,3,192.19,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2017,4,191.39,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2018,1,191.47,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2018,2,201.24,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2018,3,202.88,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2018,4,204.38,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2019,1,204.21,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2019,2,207.29,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2019,3,212.01,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2019,4,211.66,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2020,1,215.83,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2020,2,214.46,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2020,3,220.31,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2020,4,225.71,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2021,1,224.45,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2021,2,236.93,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2021,3,250.90,
"traditional","all-transactions","quarterly","MSA","Sioux City, IA-NE-SD","43580",2021,4,254.34,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1986,2,72.58,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1986,3,70.28,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1986,4,72.66,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1987,1,73.98,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1987,2,72.74,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1987,3,72.51,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1987,4,73.53,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1988,1,67.61,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1988,2,72.91,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1988,3,73.22,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1988,4,73.74,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1989,1,75.97,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1989,2,73.12,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1989,3,75.49,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1989,4,73.18,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1990,1,74.86,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1990,2,78.44,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1990,3,78.29,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1990,4,77.95,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1991,1,79.39,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1991,2,82.42,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1991,3,81.41,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1991,4,83.30,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1992,1,85.28,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1992,2,85.12,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1992,3,87.61,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1992,4,88.68,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1993,1,89.34,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1993,2,91.79,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1993,3,93.05,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1993,4,94.89,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1994,1,96.88,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1994,2,98.83,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1994,3,99.50,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1994,4,101.18,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1995,1,100.00,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1995,2,103.27,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1995,3,103.98,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1995,4,105.76,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1996,1,107.40,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1996,2,106.31,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1996,3,106.96,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1996,4,106.88,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1997,1,108.25,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1997,2,110.10,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1997,3,111.13,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1997,4,112.61,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1998,1,114.73,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1998,2,115.95,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1998,3,116.82,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1998,4,116.50,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1999,1,118.48,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1999,2,119.80,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1999,3,121.25,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",1999,4,121.63,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2000,1,121.75,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2000,2,124.67,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2000,3,126.53,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2000,4,126.43,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2001,1,128.99,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2001,2,131.11,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2001,3,132.47,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2001,4,132.30,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2002,1,134.89,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2002,2,136.38,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2002,3,136.93,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2002,4,138.03,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2003,1,139.44,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2003,2,139.87,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2003,3,141.70,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2003,4,145.32,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2004,1,144.43,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2004,2,147.03,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2004,3,149.20,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2004,4,150.94,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2005,1,151.96,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2005,2,155.22,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2005,3,157.86,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2005,4,158.23,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2006,1,158.60,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2006,2,160.48,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2006,3,161.80,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2006,4,161.78,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2007,1,163.81,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2007,2,165.22,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2007,3,165.39,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2007,4,167.02,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2008,1,168.53,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2008,2,168.80,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2008,3,167.94,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2008,4,169.27,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2009,1,171.05,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2009,2,170.03,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2009,3,166.73,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2009,4,166.90,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2010,1,164.84,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2010,2,164.03,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2010,3,167.67,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2010,4,168.26,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2011,1,166.32,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2011,2,165.54,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2011,3,166.38,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2011,4,167.74,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2012,1,167.27,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2012,2,167.45,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2012,3,168.46,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2012,4,169.79,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2013,1,172.00,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2013,2,172.46,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2013,3,174.35,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2013,4,175.04,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2014,1,175.24,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2014,2,178.45,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2014,3,180.47,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2014,4,181.71,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2015,1,183.66,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2015,2,186.67,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2015,3,189.12,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2015,4,191.05,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2016,1,192.39,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2016,2,195.02,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2016,3,198.60,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2016,4,200.33,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2017,1,202.35,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2017,2,207.41,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2017,3,211.32,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2017,4,211.89,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2018,1,214.18,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2018,2,217.15,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2018,3,220.50,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2018,4,222.65,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2019,1,225.10,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2019,2,227.58,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2019,3,231.10,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2019,4,233.53,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2020,1,236.73,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2020,2,237.86,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2020,3,242.01,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2020,4,247.30,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2021,1,250.24,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2021,2,268.62,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2021,3,283.16,
"traditional","all-transactions","quarterly","MSA","Sioux Falls, SD","43620",2021,4,292.99,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1982,3,59.88,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1982,4,49.31,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1983,1,59.11,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1983,2,61.80,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1983,3,61.78,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1983,4,63.35,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1984,1,62.63,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1984,2,60.30,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1984,3,63.47,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1984,4,65.63,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1985,1,64.81,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1985,2,67.63,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1985,3,66.71,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1985,4,66.46,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1986,1,69.89,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1986,2,70.92,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1986,3,71.73,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1986,4,72.03,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1987,1,73.83,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1987,2,75.04,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1987,3,76.21,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1987,4,76.99,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1988,1,77.12,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1988,2,79.36,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1988,3,78.28,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1988,4,80.22,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1989,1,79.51,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1989,2,80.94,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1989,3,83.61,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1989,4,84.29,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1990,1,83.48,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1990,2,83.28,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1990,3,84.88,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1990,4,85.29,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1991,1,86.00,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1991,2,86.67,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1991,3,86.24,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1991,4,87.18,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1992,1,88.52,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1992,2,89.09,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1992,3,90.16,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1992,4,90.03,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1993,1,90.10,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1993,2,91.86,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1993,3,93.71,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1993,4,93.55,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1994,1,94.54,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1994,2,94.94,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1994,3,96.48,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1994,4,96.32,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1995,1,100.00,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1995,2,100.08,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1995,3,101.74,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1995,4,101.46,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1996,1,104.14,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1996,2,104.76,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1996,3,107.06,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1996,4,109.02,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1997,1,109.39,
"traditional","all-transactions","quarterly","MSA","South Bend-Mishawaka, IN-MI","43780",1997,2,109.82,
